"id","title","story","age_id"
"43","(자막) 나의 히어로 아카데미아 4기","꿈이 현실로! 이것은 내가 최고의 히어로가 되기까지의 이야기다. 어떤 사건을 계기로 No.1 히어로 올마이트와 만난 ‘무개성’ 소년 미도리야 이즈쿠. 그의 마음속에 숨겨진 히어로의 자질을 발견한 올마이트에게 개성 ‘원 포 올’을 이어받는다. 미도리야는 올마이트의 혹독한 훈련을 거쳐서 유에이 고교에 입학한다. 바쿠고 카츠키, 우라라카 오챠코 등의 1학년 A반 친구들과 서로를 향상시키며 성실한 나날을 보내고 있었다. 그런 가운데 나라 전체가 주목하는 빅 이벤트 ‘유에이 고교 체육대회’ 개최가 다가온다. 오직 정상만을 바라보는 바쿠고, 가족을 그리워하며 강한 의지로 도전하는 우라라카와 이이다 텐야. 그리고 한 남자를 부정하기 위해서 우승을 노리는 토도로키 쇼토. 게다가 히어로과 1학년 B반을 비롯한 새로운 친구들까지, 유에이 고교 학생 전원이 투지를 불태우고 미도리야도 결의를 새로이 한다. “나도 최선을 다해 쟁취하겠어!” 최고의 히어로를 향한 그들의 개성과 힘, 그리고 자존심이 맞부딪히는 싸움이 시작된다!","3"
"44","체인소 맨","‘체인소의 악마’포치타와 함께 데블 헌터로 사는 소년 덴지. 부모가 남긴 빚을 갚기 위해, 가난한 생활을 하던 중, 배신을 당해 죽임을 당하고 만다. 희미해지는 의식 속에서, 덴지는‘포치타’와 계약을 맺고, 악마의 심장을 가진 자 ‘체인소 맨’으로 되살아 난다-!","4"
"45","무직전생 ~이세계에 갔으면 최선을 다한다~ Part 1","'나는 이 세계에서 최선을 다하겠어!' 34세 총각에 무직인 방구석 폐인이었던 남자. 그는 부모님의 장례식 날에 집에서 쫓겨나 트럭에 치여 목숨을 잃었다. 다시 눈을 떴을 때 그는 검과 마법이 존재하는 이세계에서 아기로 다시 환생해 있었다! 쓰레기처럼 살아온 남자는 소년 루데우스로서 이세계에서 최선을 다해 살아가기로 맹세한다! 루데우스를 기다리는 것은 로리 마술사, 엘프 귀를 가진 소꿉친구, 흉포한 새침데기 아가씨와 그 외 다양한 인간들과의 만남. 그리고 가혹한 모험과 전투. 그의 새로운 인생이 움직이기 시작한다! '인생 재시작' 판타지, 개막!...","4"
"46","(더빙) 오란고교 사교클럽","엄청난 부잣집 자제들이 다니는 명문 오란고교에 특대생으로 입학하게 된 서민 후지오카 하루히. 어느 날, 조용히 공부할 곳을 찾던 하루히는 우연히 '사교클럽' 부실에 들어가게 되고, 800만엔 짜리 꽃병을 깨는 바람에 사교클럽에 빚을 갚아야 하는 신세가 된다. 그러던 중 사교클럽 부장 타마키가 '지명 손님 100명을 모으면 빚을 없던 걸로 해주겠다'는 제안을 하고, 하루히는 7번째 사교클럽 멤버로서 여학생들을 대접하게 되는데…","3"
"47","(자막) 나의 히어로 아카데미아 6기","데쿠와 시가라키, 히어로와 빌런. 그 전면전의 시간이 다가온다-!","3"
"48","진격의 거인 The FINAL part 1","그 거인은 언제 어떤 시대에도 자유를 갈망하며 나아갔다. 자유를 위해 싸웠다. 그 이름은 진격의 거인 드디어 밝혀진 벽 밖의 진실과 거인의 정체 이곳에 이르기까지 인류는 너무나도 큰 희생을 치렀다. 그럼에도 그들은 계속 나아가야만 한다. 벽 밖에 있는 자유의 상징, 바다를 아직 그 눈으로 보지 못했으니까. 이윽고 시간은 흘러 첫 번째 '초대형 거인'에 의한 최초의 습격으로부터 6년 조사병단은 월 마리아 밖의 벽외 조사를 감행한다. '벽 너머에는 바다가 있고, 바다 너머에는 자유가 있다. 그렇게 믿어왔는데......' 벽 안의 인류가 처음으로 도달한 바다. 끝없이 펼쳐진 수평선 너머에 있는 것은 자유인가? 아니면...... 엘런 예거의 이야기는 새로운 국면을 맞이한다. ...","4"
"49","(자막) 오란고교 사교클럽","엄청난 부잣집 자제들이 다니는 명문 오란고교에 특대생으로 입학하게 된 서민 후지오카 하루히. 어느 날, 조용히 공부할 곳을 찾던 하루히는 우연히 '사교클럽' 부실에 들어가게 되고, 800만엔 짜리 꽃병을 깨는 바람에 사교클럽에 빚을 갚아야 하는 신세가 된다. 그러던 중 사교클럽 부장 타마키가 '지명 손님 100명을 모으면 빚을 없던 걸로 해주겠다'는 제안을 하고, 하루히는 7번째 사교클럽 멤버로서 여학생들을 대접하게 되는데…","3"
"50","방패 용사 성공담 Season 1","평범한 오타쿠 대학생 이와타니 나오후미는 도서관에서 책을 보던 도중 사성무기서라는 책을 발견하고 그 책을 보게 된다. 그 순간 정신을 잃게 되고 깨어보니 검, 창, 활의 용사와 함께 자신도 모르게 이세계에 소환되어 있었다. 그리고 그의 손에는 어째서인지 방패가 붙어있었다.","3"
"51","이세계 유유자적 농가","고독한 투병 생활 끝에 숨을 거둔 마치오 히라쿠. 신으로부터 제2의 인생을 받아 꿈에 그리던 농경 생활을 시작하고자 마음을 먹었으나... 그가 홀로 보내진 곳은 마물투성이인 깊은 숲 한가운데였다. 거기서 의지할 거라고는 전생에서 얻었던 지식과 신으로부터 받은 '만능 농기구'의 힘뿐. 그럼에도 시행착오를 거쳐 가며 자신의 땅을 개척해나가는 히라쿠의 곁에는 흡혈귀에다 엘프, 천사, 심지어는 드래곤까지 모이면서, 머지않아 그들의 사는 곳은 마을로 발전해나갔다. 유유자적하며 웃음이 끊이지 않는 이세계 농경 라이프, '큰 나무 마을'에 어서 오세요!","3"
"52","마슐","이곳은 마법계. 이곳은 마법이 당연한 것처럼 사용되는 세계. 그런 마법계의 깊은 순속에서 혼자서 근육 단련에 힘쓰는 소년. 그의 이름은 마슈 반데드── 그의 비밀은, '마법을 사용하지 못한다는 것' 가족과의 평온하게 살길 원하는 그였지만 어느 날, 갑자기 목숨이 노려지고 어째선지 마법학교에 입학해 가장 우수한 학생만이 될 수 있다는 '신각자'를 목표로 하게 된다. 그의 단련된 근육은 정예 마법사들에게도 통할 것인가...?! 단련된 파워가 모든 마법을 분쇄하는 앱노멀 마법 판타지 당당히 개막──!!","3"
"53","거미입니다만, 문제라도?","아주 평범한 여고생이었던 주인공 ‘나’는, 졸지에 판타지 세계의 거미 마물로 환생하게 된다. 그 뿐만 아니라 깨어난 곳은 흉악한 몬스터로 가득 찬 던전. 나의 인간적인 지식과 압도적인 긍지만 을 무기로, 살아남기 위해 거미줄과 덫을 이용해 더 강한 몬스터들을 물리쳐야 한다. 단지 살아남기 위해서 말이다!","3"
"54","도쿄 리벤저스 part 1","밑바닥 인생을 살던 타케미치. 중학교 시절 사귀었던 인생에서 유일한 연인이었던 히나타가 가장 흉포하고 악질적인 악당 연합 ""도쿄 만지회""에게 살해당했다는 것을 알게 된다. 사건을 알게 된 다음 날, 역 플랫폼에 있던 타케미치는 누군가에게 떠밀려 선로로 떨어지고 다가오는 열차를 보며 자신의 죽음을 직감한다. 하지만 정신을 차리고 보니 어째서인지 12년 전으로 타임 리프해 있었다. 인생의 전성기였던 12년 전 중학교 시절로 타임 리프해서 연인을 구하기 위해, 계속 도망치기만 했던 자신을 바꾸기 위해 인생의 리벤지를 시작한다!","4"
"55","지박소년 하나코 군","""하나코 씨, 하나코 씨, 거기 계십니까?"" 학원에 전해지는 불가사의한 소문. 구교사 3층 여자화장실 세 번째 칸에는 '하나코 씨'가 있어 이를 불러낸 사람의 소원은 무엇이든지 이뤄준다고 한다. 자신의 소원을 이루기 위해 야시로는 학교의 괴담에 몸을 바친다. 학원의 불가사의 '하나코 군'과 오컬트 소녀 '야시로'가 펼치는 하트풀 화장실 코미디!","3"
"56","어둠의 실력자가 되고 싶어서! part 1","“어둠의 실력자” 그것은 주인공도 라스트 보스도 아니다. 평소에는 실력을 숨기고 모브에 투철하고, 이야기에 어둠으로 개입해 은밀하게 실력을 보여주는 존재. 이『어둠의 실력자』를 동경해, 매일 모브로서 눈에 띄지 않고 생활하면서, 힘을 찾아 정진하던 소년은, 사고로 목숨을 잃고 이세계로 환생한다. ‘시드 카게노’로 다시 태어난 소년은, 이를 다행으로 여기고 이세계에서‘어둠의 실력자'라는 설정을 즐기기로 한다. ‘망상’으로 만들어낸『어둠의 교단』을 쓰러뜨리기 위해(장난으로) 암약하고 있었는데, 아무래도 정말로 망상으로 만들어낸 『어둠의 교단』이 존재하는데......? 게다가 별생각 없이 부하로 삼은 소녀들의 『착각』으로 인해 ‘시드’를 숭배하고, ‘시드’는 본인도 모르는 사이에 진짜 『어둠의 실력자』가 되어간다. 그리고 ‘시드’가 이끄는 어둠의 조직 『섀도우 가든』은, 이윽고 세상의 어둠을 멸망시켜 간다────!!","4"
"57","소드 아트 온라인 1기","2022년. 인류는 마침내 완전한 가상 공간을 실현했다. 모든 게이머가 꿈꿔왔던 VRMMORPG (가상 대규모 온라인 롤 플레잉 게임) ""소드 아트 온라인"" 이 정식 가동을 시작한다. 주인공은 소드 아트 온라인 플레이어인 키리토. 그는 SAO의 세계에서 플레이를 만끽하던 중 다른 1만 명의 플레이어와 함께 게임 마스터의 무자비한 선고를 듣는다. 100층까지 있다는 부유성 아인크라드의 정상을 정복해 게임을 클리어 하지 못하면 로그아웃을 할 수 없다고… 그리고 게임 오버는 현실 세계에서 ""죽음""을 의미한다고... 키리토는 재빨리 게임의 '진실'을 받아들이고 파티를 짜지 않는 솔로 플레이어로 끝이 보이지 않는 사투에 몸을 던진다.","3"
"58","암살교실 1기","어느 날 일반 진학교인 쿠누기가오카 중학교의 낙오자반이라고 불리는 3학년 E반에 정부 사람들과 인간이 아닌 정체불명의 생물이 찾아온다. 이 수수께끼의 생물은 어느 날 갑자기 나타나 달의 7할을 날려 버린 초생물로 내년에 지구를 날려버리겠다고 선언한 공공의 적. 마하 20의 속도로 하늘을 날며, 상상을 초월한 공격력과 다양한 능력을 가진 이 생물이 무슨 이유에서인지 ‘쿠누기가오카 중학교 3학년 E반의 선생님으로 일하겠다는 제안을 했고, 세계는 그것을 받아들인 것이다.정부는 감시와 동시와 암살을 할 수 있기 때문에 이 제안을 승낙한다. 암살 성공의 보수 100억 엔과 인류의 운명을 걸고 30명의 중학생과 살생님의 긴장감 넘치는 수업이 시작된다.","3"
"59","오버로드 4기","아인즈는 고민하고 있었다. 아인즈 울 고운 마도국의 왕으로서 이 나라를 어떻게 다스려야 할 것인가. 알베도, 데미우르고스 같은 우수한 NPC들과 휴식 없이 일할 수 있는 언데드들 덕분에, 마도국은 현재 안전하고 굶주림 없는 장소가 되어 있었다. 하지만, 그곳에서 살고 있는 사람들은 아직 공포와 불안감에 떨고 있었고, 도시는 불이 꺼진 듯이 조용했으며 활기를 잃어버렸다. 사람들의 웃음을 찾아볼 수 없는 가운데, 아인즈는 모험자 조합에 방문해 조합장인 아인잭에게 어떤 제안을 했다. 한편, 갑자기 생겨난 마도국에 당혹스러워하던 주변 나라들의 지도자들도 각자 대항책을 강구하고 있었다. 과연 아인즈는 각 나라의 모략을 저지하고 자신의 이상향을 만들어낼 수 있을 것인가.","4"
"60","전생했더니 슬라임이었던 건에 대하여 3기","클레이만을 쓰러뜨리고 정식으로 마왕이 된 리무루. 발푸르기스를 거치면서 리무루의 지배 지역은 쥬라 대삼림 전체로 확장됐다.그 영샹으로 각 종족의 대표가 인사를 하러 쇄도할 것이 예상 되는 바 이 참에 마왕 리무루의 피로연을 열어 템페스트의 신규 주민 획득을 겸해 '개국제'를 개최하기로 한다.한편, 마물을 적대시하는 루미너스교의 총본산 신성교황국 루벨리오스에서는 성기사단장 히나타에게 리무루가 보낸 메시지가 도착했다. 하지만 그것은 누군가에 의해 조작된 선전 포고였다. 템페스트로 히나타가 오고 있다는 보고를 들은 리무루의 결단은--.진정한 적과 아군을 파악하고 '인마공영권'이라는 이상을 추구하는 리무루의 새로운 도전이 시작된다.","3"
"61","무직전생 ~이세계에 갔으면 최선을 다한다~ Part 2","'나는 이 세계에서 최선을 다하겠어!' 34세 총각에 무직인 방구석 폐인이었던 남자. 그는 부모님의 장례식 날에 집에서 쫓겨나 트럭에 치여 목숨을 잃었다. 다시 눈을 떴을 때 그는 검과 마법이 존재하는 이세계에서 아기로 다시 환생해 있었다! 쓰레기처럼 살아온 남자는 소년 루데우스로서 이세계에서 최선을 다해 살아가기로 맹세한다! 루데우스를 기다리는 것은 로리 마술사, 엘프 귀를 가진 소꿉친구, 흉포한 새침데기 아가씨와 그 외 다양한 인간들과의 만남. 그리고 가혹한 모험과 전투. 그의 새로운 인생이 움직이기 시작한다! '인생 재시작' 판타지, 개막!...","4"
"62","(더빙) 강철의 연금술사 BROTHERHOOD","죽은 어머니를 살리기 위해 에드워드와 알폰스 형제는 금지 되어 있는 연성술을 시행한다. 그러나 연성 실패의 대가로 에드워드는 왼쪽 다리를, 알폰스는 육신 자체를 잃고 말았다. 동생을 살리기 위해 연성을 시도한 에드워드는 오른쪽 팔을 희생한 대가로 간신히 에드워드의 혼을 철로 된 갑옷에 담아 두는 데 성공한다. 잃어 버린 사지 대신 철로 된 의수를 부착한 에드워드는 주야로 연금술을 공부하여 결국은 국가연금술사 자격증을 따내고, ‘강철의 연금술사’라는 호칭을 얻게 된다. 하지만 엘릭 형제가 ‘현자의 돌’의 진실에 가까이 다가갈수록 그 너머에 드리워진 어두운 음모 또한 엄습해 오는데…","4"
